customerID,Contract,PaperlessBilling,PaymentMethod
5325-UWTWJ,Month-to-month,1,Credit card (automatic)
3969-GYXEL,Month-to-month,0,Electronic check
9208-OLGAQ,Month-to-month,1,Electronic check
3244-CQPHU,Two year,1,Bank transfer (automatic)
2674-MLXMN,Month-to-month,1,Credit card (automatic)
9708-HPXWZ,Month-to-month,0,Credit card (automatic)
6992-TKNYO,One year,0,Credit card (automatic)
4468-YDOVK,Month-to-month,1,Bank transfer (automatic)
3754-DXMRT,Month-to-month,1,Electronic check
5792-JALQC,Two year,0,Bank transfer (automatic)
7130-VTEWQ,Month-to-month,1,Electronic check
2200-DSAAL,Two year,1,Electronic check
4302-ZYFEL,One year,1,Credit card (automatic)
9351-LZYGF,Month-to-month,1,Credit card (automatic)
4366-CTOUZ,Two year,1,Mailed check
6121-VZNQB,Month-to-month,1,Mailed check
7903-CMPEY,Month-to-month,1,Electronic check
1518-OMDIK,Month-to-month,1,Credit card (automatic)
6671-NGWON,Month-to-month,0,Mailed check
0595-ITUDF,Month-to-month,1,Electronic check
6996-KNSML,Month-to-month,1,Electronic check
1955-IBMMB,Two year,1,Bank transfer (automatic)
0096-BXERS,Month-to-month,0,Electronic check
3806-YAZOV,Month-to-month,0,Mailed check
7998-ZLXWN,Month-to-month,0,Credit card (automatic)
6253-WRFHY,One year,1,Electronic check
9133-AYJZG,Month-to-month,1,Credit card (automatic)
2675-OTVVJ,Month-to-month,0,Electronic check
8680-CGLTP,One year,1,Electronic check
8430-TWCBX,One year,0,Credit card (automatic)
5018-GWURO,Month-to-month,1,Bank transfer (automatic)
6741-QRLUP,Two year,1,Credit card (automatic)
4737-HOBAX,Two year,0,Credit card (automatic)
0537-QYZZN,Month-to-month,1,Electronic check
3340-QBBFM,One year,0,Credit card (automatic)
1704-NRWYE,Month-to-month,1,Electronic check
2592-SEIFQ,Month-to-month,0,Electronic check
8200-KLNYW,One year,0,Mailed check
3372-CDXFJ,One year,0,Bank transfer (automatic)
4781-ZXYGU,Month-to-month,1,Bank transfer (automatic)
7632-YUTXB,One year,0,Mailed check
2718-YSKCS,Two year,1,Bank transfer (automatic)
9896-UYMIE,One year,1,Bank transfer (automatic)
0853-NWIFK,One year,1,Electronic check
8212-CRQXP,Month-to-month,1,Credit card (automatic)
6980-CDGFC,One year,1,Bank transfer (automatic)
7691-XVTZH,Two year,1,Bank transfer (automatic)
2520-SGTTA,Two year,0,Mailed check
7481-ATQQS,Month-to-month,1,Credit card (automatic)
2277-VWCNI,Month-to-month,0,Mailed check
1088-CNNKB,One year,0,Credit card (automatic)
8642-GVWRF,Month-to-month,0,Bank transfer (automatic)
1930-BZLHI,One year,1,Mailed check
3400-ESFUW,Two year,0,Bank transfer (automatic)
5868-YTYKS,Month-to-month,1,Mailed check
3525-DVKFN,Two year,0,Mailed check
1482-OXZSY,Month-to-month,1,Bank transfer (automatic)
0377-JBKKT,Month-to-month,1,Mailed check
5778-BVOFB,Month-to-month,1,Bank transfer (automatic)
3373-YZZYM,Month-to-month,0,Mailed check
2057-ZBLPD,Month-to-month,1,Electronic check
0228-MAUWC,Month-to-month,0,Electronic check
5502-RLUYV,Month-to-month,1,Electronic check
0023-HGHWL,Month-to-month,1,Electronic check
7663-YJHSN,Two year,1,Bank transfer (automatic)
4915-BFSXL,Two year,0,Credit card (automatic)
3086-RUCRN,Month-to-month,1,Bank transfer (automatic)
5215-LNLDJ,Month-to-month,1,Electronic check
7576-JMYWV,Month-to-month,1,Electronic check
9039-RBEEE,Month-to-month,1,Credit card (automatic)
0257-KXZGU,Month-to-month,0,Bank transfer (automatic)
1307-ATKGB,Month-to-month,1,Electronic check
8417-FMLZI,Month-to-month,1,Credit card (automatic)
3714-XPXBW,Month-to-month,1,Credit card (automatic)
1850-AKQEP,Month-to-month,0,Mailed check
2824-DXNKN,Two year,1,Bank transfer (automatic)
5227-JSCFE,Two year,0,Credit card (automatic)
0848-ZGQIJ,Month-to-month,1,Bank transfer (automatic)
3621-CHYVB,Month-to-month,1,Bank transfer (automatic)
8042-RNLKO,One year,0,Bank transfer (automatic)
1792-UXAFY,Month-to-month,1,Electronic check
5372-FBKBN,Month-to-month,0,Mailed check
0420-TXVSG,Two year,1,Credit card (automatic)
6217-TOWGS,Month-to-month,1,Bank transfer (automatic)
0515-YPMCW,Month-to-month,1,Mailed check
0378-XSZPU,One year,0,Credit card (automatic)
1045-LTCYT,Month-to-month,0,Credit card (automatic)
1544-JJMYL,One year,0,Credit card (automatic)
4636-JGAAI,Month-to-month,0,Mailed check
6874-SGLHU,One year,1,Bank transfer (automatic)
5951-AOFIH,Month-to-month,1,Credit card (automatic)
4729-XKASR,Month-to-month,0,Electronic check
3059-NGMXB,Month-to-month,0,Mailed check
8652-YHIYU,One year,1,Credit card (automatic)
5278-PNYOX,Two year,0,Credit card (automatic)
5449-FIBXJ,Month-to-month,0,Electronic check
3486-HOOGQ,Two year,0,Bank transfer (automatic)
5061-PBXFW,Month-to-month,0,Bank transfer (automatic)
8630-FJLIB,Month-to-month,1,Electronic check
3891-NLXJB,Two year,1,Mailed check
4749-OJKQU,Month-to-month,1,Electronic check
0577-WHMEV,Month-to-month,0,Electronic check
5453-AXEPF,Month-to-month,1,Bank transfer (automatic)
3639-XJHKQ,Month-to-month,1,Electronic check
3716-LRGXK,Two year,0,Credit card (automatic)
2263-SFSQZ,Two year,1,Mailed check
9950-MTGYX,Two year,1,Credit card (automatic)
3397-AVTKU,Two year,1,Electronic check
4825-FUREZ,Two year,0,Electronic check
9837-BMCLM,Month-to-month,1,Electronic check
2672-OJQZP,Month-to-month,0,Mailed check
0137-UDEUO,Month-to-month,0,Mailed check
3134-DSHVC,Two year,0,Credit card (automatic)
6161-UUUTA,Month-to-month,1,Electronic check
7821-DPRQE,Month-to-month,1,Electronic check
6543-XRMYR,Month-to-month,1,Electronic check
2001-EWBQU,Two year,0,Electronic check
4925-LMHOK,Month-to-month,1,Credit card (automatic)
1608-GMEWB,Month-to-month,1,Bank transfer (automatic)
6695-AMZUF,Two year,0,Credit card (automatic)
1455-UGQVH,Month-to-month,1,Electronic check
8410-BGQXN,Month-to-month,0,Mailed check
8280-MQRQN,Month-to-month,1,Mailed check
1619-YWUBB,Two year,1,Credit card (automatic)
7611-YKYTC,Month-to-month,0,Bank transfer (automatic)
2037-SGXHH,Month-to-month,1,Electronic check
3178-FESZO,Month-to-month,1,Credit card (automatic)
0365-GXEZS,Month-to-month,0,Electronic check
0082-OQIQY,Month-to-month,1,Electronic check
6087-MVHJH,Month-to-month,1,Electronic check
4603-JANFB,Month-to-month,1,Electronic check
3018-TFTSU,Month-to-month,0,Bank transfer (automatic)
3606-SBKRY,One year,1,Electronic check
4806-KEXQR,Month-to-month,1,Electronic check
0667-NSRGI,One year,1,Mailed check
7083-YNSKY,Month-to-month,1,Credit card (automatic)
6893-ODYYE,One year,1,Credit card (automatic)
8242-JSVBO,Month-to-month,1,Bank transfer (automatic)
2479-BRAMR,Month-to-month,1,Bank transfer (automatic)
9541-ZPSEA,Two year,0,Credit card (automatic)
2665-NPTGL,Month-to-month,1,Bank transfer (automatic)
1139-WUOAH,Two year,0,Credit card (automatic)
4693-VWVBO,Month-to-month,0,Electronic check
7434-SHXLS,Month-to-month,0,Mailed check
6937-GCDGQ,One year,1,Bank transfer (automatic)
0988-JRWWP,Month-to-month,1,Electronic check
5075-JSDKI,Two year,0,Electronic check
7908-QCBCA,Month-to-month,1,Mailed check
8644-XYTSV,Month-to-month,1,Bank transfer (automatic)
6711-FLDFB,Month-to-month,1,Electronic check
3873-WOSBC,Two year,0,Credit card (automatic)
7465-ZZRVX,Month-to-month,1,Electronic check
7975-JMZNT,Two year,0,Bank transfer (automatic)
7251-XFOIL,Month-to-month,0,Mailed check
4116-IQRFR,One year,0,Credit card (automatic)
3714-JTVOV,Month-to-month,1,Credit card (automatic)
8259-DZLIZ,One year,1,Bank transfer (automatic)
0442-ZXKVS,One year,1,Bank transfer (automatic)
7853-WNZSY,Month-to-month,1,Credit card (automatic)
3120-FAZKD,Two year,1,Bank transfer (automatic)
8606-OEGQZ,Two year,0,Credit card (automatic)
0225-ZORZP,Month-to-month,0,Electronic check
4702-IOQDC,Month-to-month,1,Electronic check
9489-JMTTN,Two year,0,Credit card (automatic)
0575-CUQOV,One year,1,Electronic check
0967-BMLBD,One year,1,Mailed check
6178-KFNHS,Month-to-month,1,Electronic check
2830-LEWOA,One year,0,Credit card (automatic)
5006-MXVRN,Two year,0,Credit card (automatic)
1264-BYWMS,Month-to-month,1,Electronic check
9658-WYUFB,Month-to-month,1,Electronic check
8327-WKMIE,One year,0,Credit card (automatic)
6917-FIJHC,Two year,1,Mailed check
5329-KRDTM,Two year,0,Credit card (automatic)
7797-EJMDP,Month-to-month,0,Bank transfer (automatic)
3530-VWVGU,Month-to-month,0,Mailed check
2013-SGDXK,Month-to-month,0,Electronic check
6368-NWMCE,Month-to-month,0,Credit card (automatic)
3633-CDBUW,One year,0,Electronic check
0707-HOVVN,Two year,1,Bank transfer (automatic)
8580-QVLOC,Two year,0,Credit card (automatic)
3956-MGXOG,Month-to-month,1,Electronic check
9274-UARKJ,Month-to-month,1,Bank transfer (automatic)
4077-HWUYD,Two year,1,Bank transfer (automatic)
2012-NWRPA,Month-to-month,1,Electronic check
8808-ELEHO,Month-to-month,1,Electronic check
0103-CSITQ,One year,1,Bank transfer (automatic)
3506-LCJDC,Month-to-month,0,Bank transfer (automatic)
8671-KKKOS,Month-to-month,0,Electronic check
7305-ZWMAJ,One year,0,Credit card (automatic)
9518-XXBXE,Month-to-month,0,Electronic check
3934-HXCFZ,Month-to-month,1,Electronic check
6578-KRMAW,Month-to-month,1,Credit card (automatic)
4860-IJUDE,Month-to-month,1,Credit card (automatic)
7666-WKRON,Two year,1,Electronic check
9688-YGXVR,Month-to-month,1,Credit card (automatic)
0423-UDIJQ,Month-to-month,0,Mailed check
1945-XISKS,Two year,0,Mailed check
4910-AQFFX,Month-to-month,1,Bank transfer (automatic)
2154-KVJFF,Month-to-month,1,Electronic check
5360-LJCNJ,Two year,1,Bank transfer (automatic)
2607-FBDFF,Month-to-month,0,Credit card (automatic)
9647-ERGBE,Month-to-month,1,Electronic check
3428-XZMAZ,Month-to-month,1,Electronic check
1100-DDVRV,Month-to-month,1,Mailed check
0378-TOVMS,Month-to-month,0,Electronic check
4355-HBJHH,Two year,1,Electronic check
6728-WYQBC,Month-to-month,0,Bank transfer (automatic)
9058-CBREO,Month-to-month,0,Mailed check
9029-FEGVJ,Month-to-month,0,Mailed check
7216-KAOID,One year,0,Bank transfer (automatic)
0318-QUUOB,Month-to-month,1,Electronic check
6145-NNPNO,Month-to-month,0,Bank transfer (automatic)
5520-FVEWJ,Month-to-month,1,Electronic check
5339-TJFEK,Month-to-month,1,Electronic check
5572-ZDXHY,Month-to-month,1,Mailed check
2074-GUHPQ,Month-to-month,1,Credit card (automatic)
4625-XMOYM,Two year,1,Bank transfer (automatic)
5827-MWCZK,Month-to-month,1,Credit card (automatic)
1385-TQOZW,Month-to-month,1,Credit card (automatic)
5914-XRFQB,Two year,1,Bank transfer (automatic)
4329-YPDDQ,Month-to-month,1,Bank transfer (automatic)
4804-NCPET,Two year,0,Mailed check
3750-CKVKH,Month-to-month,1,Electronic check
5944-UGLLK,One year,0,Credit card (automatic)
8063-GBATB,Month-to-month,1,Electronic check
7787-BNTZM,Month-to-month,0,Bank transfer (automatic)
2252-ISRNH,One year,1,Electronic check
9415-TPKRV,Month-to-month,0,Electronic check
5322-TEUJK,Two year,0,Bank transfer (automatic)
4547-KQRTM,Month-to-month,1,Bank transfer (automatic)
4877-EVATK,Month-to-month,0,Mailed check
1866-DIOQZ,One year,0,Bank transfer (automatic)
8375-KVTHK,One year,1,Electronic check
2697-NQBPF,Month-to-month,1,Electronic check
3709-OIJEA,One year,1,Electronic check
7639-SUPCW,Month-to-month,1,Credit card (automatic)
1386-ZIKUV,Month-to-month,1,Mailed check
0599-XNYDO,Month-to-month,1,Bank transfer (automatic)
6377-WHAOX,Month-to-month,1,Electronic check
6855-VLGOS,Two year,0,Electronic check
8999-XXGNS,One year,1,Credit card (automatic)
8746-OQQRW,Month-to-month,0,Mailed check
3181-MIZBN,Month-to-month,0,Electronic check
0471-ARVMX,One year,1,Electronic check
7766-CLTIC,Month-to-month,1,Mailed check
5650-YLIBA,Month-to-month,1,Electronic check
0825-CPPQH,Two year,0,Credit card (automatic)
9084-OAYKL,Two year,0,Mailed check
6122-LJADA,Two year,1,Credit card (automatic)
2400-XIWIO,Two year,0,Electronic check
7524-VRLPL,Two year,0,Credit card (automatic)
1069-XAIEM,Month-to-month,1,Electronic check
7569-NMZYQ,Two year,1,Bank transfer (automatic)
5201-USSQZ,Month-to-month,0,Credit card (automatic)
2105-PHWON,Month-to-month,1,Credit card (automatic)
1494-EJZDW,Two year,0,Mailed check
4884-TVUQF,Two year,0,Credit card (automatic)
8003-EWNDZ,Month-to-month,1,Electronic check
1897-RCFUM,One year,1,Mailed check
9256-JTBNZ,Month-to-month,0,Bank transfer (automatic)
4658-HCOHW,Month-to-month,1,Electronic check
2211-RMNHO,Two year,0,Bank transfer (automatic)
2432-TFSMK,One year,1,Credit card (automatic)
3440-JPSCL,Month-to-month,1,Mailed check
4929-ROART,Month-to-month,0,Mailed check
1834-ABKHQ,One year,1,Bank transfer (automatic)
1741-WTPON,Two year,0,Mailed check
3932-IJWDZ,Month-to-month,1,Bank transfer (automatic)
1240-HCBOH,Two year,1,Mailed check
3594-KADLU,Month-to-month,0,Mailed check
8065-BVEPF,Month-to-month,1,Bank transfer (automatic)
3796-ENZGF,Two year,0,Mailed check
1734-ZMNTZ,Two year,0,Mailed check
2853-CWQFQ,Month-to-month,1,Mailed check
0813-TAXXS,Two year,1,Bank transfer (automatic)
2519-TWKFS,One year,1,Mailed check
2889-FPWRM,One year,1,Bank transfer (automatic)
0626-QXNGV,Two year,1,Credit card (automatic)
6723-CEGQI,Two year,0,Mailed check
6987-XQSJT,Month-to-month,1,Electronic check
4732-RRJZC,Month-to-month,0,Mailed check
9499-XPZXM,Two year,0,Bank transfer (automatic)
4338-EYCER,Month-to-month,0,Bank transfer (automatic)
3007-FDPEA,Month-to-month,1,Bank transfer (automatic)
6350-XFYGW,Month-to-month,1,Electronic check
4290-BSXUX,Month-to-month,1,Bank transfer (automatic)
8513-OLYGY,Two year,0,Credit card (automatic)
0311-QYWSS,Month-to-month,1,Electronic check
8705-DWKTI,Month-to-month,1,Credit card (automatic)
8755-IWJHN,Month-to-month,1,Bank transfer (automatic)
0325-XBFAC,Month-to-month,1,Electronic check
4480-QQRHC,Month-to-month,1,Bank transfer (automatic)
0929-PECLO,Month-to-month,1,Bank transfer (automatic)
3680-CTHUH,One year,1,Credit card (automatic)
1202-KKGFU,Month-to-month,0,Bank transfer (automatic)
6112-KTHFQ,Month-to-month,1,Mailed check
1852-XEMDW,Month-to-month,0,Mailed check
2462-XIIJB,Month-to-month,1,Electronic check
4760-XOHVN,Month-to-month,0,Mailed check
1820-DJFPH,Two year,1,Bank transfer (automatic)
9426-SXNHE,Month-to-month,0,Bank transfer (automatic)
9068-FHQHD,Two year,0,Bank transfer (automatic)
1269-FOYWN,One year,0,Bank transfer (automatic)
9470-YFUYI,One year,1,Bank transfer (automatic)
7817-BOQPW,Month-to-month,1,Electronic check
7402-EYFXX,Month-to-month,1,Electronic check
1853-UDXBW,Month-to-month,1,Electronic check
9895-VFOXH,Month-to-month,0,Mailed check
5458-CQJTA,Two year,1,Bank transfer (automatic)
1230-QAJDW,Month-to-month,1,Mailed check
5701-ZIKJE,Month-to-month,1,Mailed check
5219-YIPTK,Month-to-month,1,Electronic check
5032-MIYKT,Month-to-month,1,Mailed check
7396-VJUZB,Month-to-month,0,Mailed check
9717-QEBGU,Month-to-month,1,Electronic check
5172-RKOCB,Two year,1,Credit card (automatic)
6509-TSGWN,Month-to-month,0,Mailed check
3540-RZJYU,Month-to-month,0,Electronic check
3178-CIFOT,One year,1,Credit card (automatic)
2091-MJTFX,Month-to-month,0,Credit card (automatic)
4530-NDRKU,One year,1,Electronic check
5985-TBABQ,One year,0,Mailed check
9800-ONTFE,Month-to-month,1,Bank transfer (automatic)
6743-HHQPF,Month-to-month,1,Credit card (automatic)
8455-HIRAQ,Month-to-month,0,Mailed check
6616-AALSR,Two year,1,Credit card (automatic)
0883-EIBTI,Month-to-month,0,Mailed check
9415-ZNBSX,Two year,1,Bank transfer (automatic)
4018-KJYUY,Month-to-month,0,Credit card (automatic)
0722-TROQR,Month-to-month,1,Electronic check
7571-YXDAD,Month-to-month,0,Credit card (automatic)
3884-UEBXB,Two year,0,Bank transfer (automatic)
8780-RSYYU,Month-to-month,1,Credit card (automatic)
5537-UXXVS,Month-to-month,0,Bank transfer (automatic)
1791-PQHBB,Month-to-month,1,Credit card (automatic)
8701-DGLVH,Two year,0,Mailed check
8741-LQOBK,Month-to-month,0,Bank transfer (automatic)
3393-FMZPV,Month-to-month,1,Electronic check
8082-GHXOP,Month-to-month,0,Mailed check
6402-ZFPPI,Month-to-month,1,Mailed check
0980-FEXWF,One year,0,Mailed check
7486-KSRVI,One year,1,Electronic check
3011-WQKSZ,Month-to-month,1,Electronic check
8443-WVPSS,Month-to-month,1,Electronic check
3006-XIMLN,Month-to-month,1,Bank transfer (automatic)
8218-FFJDS,Two year,1,Bank transfer (automatic)
1986-PHGZF,Month-to-month,1,Credit card (automatic)
9965-YOKZB,Month-to-month,1,Electronic check
0504-HHAPI,Month-to-month,0,Credit card (automatic)
9360-OMDZZ,Month-to-month,1,Electronic check
6305-YLBMM,One year,1,Bank transfer (automatic)
0345-XMMUG,Two year,1,Credit card (automatic)
8024-XNAFQ,Two year,1,Bank transfer (automatic)
3647-GMGDH,Month-to-month,1,Credit card (automatic)
2988-GBIVW,Month-to-month,1,Electronic check
2832-SCUCO,Month-to-month,0,Electronic check
7036-ZZKBD,Month-to-month,1,Credit card (automatic)
3791-LGQCY,Month-to-month,1,Bank transfer (automatic)
0265-PSUAE,Month-to-month,0,Bank transfer (automatic)
0463-TXOAK,Two year,0,Credit card (automatic)
0594-UFTUL,Month-to-month,1,Mailed check
9509-MPYOD,One year,0,Mailed check
9128-CPXKI,Two year,0,Electronic check
0129-KPTWJ,Month-to-month,1,Electronic check
8166-ZZTFS,Two year,1,Bank transfer (automatic)
5855-EIBDE,Two year,0,Credit card (automatic)
5365-LLFYV,Month-to-month,1,Mailed check
5956-YHHRX,Month-to-month,1,Electronic check
6008-NAIXK,One year,1,Electronic check
2956-GGUCQ,Month-to-month,1,Electronic check
1928-BXYIV,Month-to-month,0,Electronic check
5760-FXFVO,Month-to-month,1,Electronic check
6595-COKXZ,Month-to-month,1,Mailed check
0961-ZWLVI,One year,1,Credit card (automatic)
5181-OABFK,Two year,1,Credit card (automatic)
4007-NHVHI,Month-to-month,1,Electronic check
7816-VGHTO,Two year,0,Mailed check
5871-DGTXZ,One year,0,Mailed check
7550-WIQVA,One year,1,Electronic check
7544-ZVIKX,One year,1,Bank transfer (automatic)
0016-QLJIS,Two year,1,Mailed check
7508-DQAKK,Two year,1,Credit card (automatic)
5176-OLSKT,Two year,0,Bank transfer (automatic)
9356-AXGMP,One year,1,Electronic check
3556-BVQGL,One year,1,Mailed check
0362-ZBZWJ,Month-to-month,1,Electronic check
8979-CAMGB,One year,0,Electronic check
4211-MMAZN,Month-to-month,0,Mailed check
7581-EBBOU,One year,1,Credit card (automatic)
4274-OWWYO,Month-to-month,1,Electronic check
5073-RZGBK,One year,1,Bank transfer (automatic)
1541-ETJZO,Month-to-month,0,Mailed check
2192-CKRLV,Two year,1,Electronic check
3154-HMWUU,Two year,1,Bank transfer (automatic)
6119-SPUDB,Two year,0,Mailed check
6522-OIQSX,Two year,1,Credit card (automatic)
7813-ZGGAW,Month-to-month,1,Bank transfer (automatic)
8748-HFWBO,One year,0,Mailed check
1052-QJIBV,Two year,0,Credit card (automatic)
1319-YLZJG,Month-to-month,1,Electronic check
4106-HADHQ,One year,0,Credit card (automatic)
0723-FDLAY,One year,1,Bank transfer (automatic)
3050-RLLXC,Two year,0,Credit card (automatic)
9298-WGMRW,Two year,1,Bank transfer (automatic)
2369-UAPKZ,Month-to-month,0,Mailed check
3088-LHEFH,Month-to-month,1,Bank transfer (automatic)
2778-OCLGR,Month-to-month,0,Bank transfer (automatic)
6583-KQJLK,Month-to-month,1,Electronic check
8544-JNBOX,Two year,1,Mailed check
6681-ZSEXG,Two year,0,Credit card (automatic)
6139-ZZRBQ,Two year,1,Bank transfer (automatic)
6116-RFVHN,Month-to-month,1,Electronic check
0637-KVDLV,Month-to-month,1,Electronic check
8884-FEEWR,One year,0,Bank transfer (automatic)
3125-RAHBV,One year,0,Credit card (automatic)
6633-MPWBS,Month-to-month,1,Electronic check
0373-AIVNJ,One year,0,Mailed check
8785-EPNCG,Month-to-month,0,Credit card (automatic)
1682-VCOIO,One year,0,Mailed check
5729-KLZAR,Month-to-month,0,Electronic check
2072-ZVJJX,Two year,0,Bank transfer (automatic)
8849-AYPTR,Month-to-month,0,Electronic check
9518-IMLHK,Month-to-month,1,Bank transfer (automatic)
1582-RAFML,Month-to-month,0,Mailed check
3646-ITDGM,Two year,0,Bank transfer (automatic)
8740-CRYFY,Month-to-month,1,Electronic check
3569-VLDHH,One year,1,Electronic check
8224-KDLKN,Two year,0,Bank transfer (automatic)
7594-LZNWR,Month-to-month,0,Credit card (automatic)
4001-TSBTV,Month-to-month,1,Electronic check
