customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
9540-JYROE,1,No,Fiber optic,No,No,No,No,No,No
9026-LHEVG,0,No phone service,DSL,No,Yes,No,No,No,Yes
2260-USTRB,1,No,Fiber optic,No,No,No,No,No,No
3656-TKRVZ,1,No,DSL,Yes,Yes,No,No,No,No
7011-CVEUC,1,No,Fiber optic,No,No,No,Yes,Yes,Yes
6185-TASNN,1,No,DSL,No,No,No,No,No,No
7925-PNRGI,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
8623-TMRBY,1,Yes,Fiber optic,No,Yes,Yes,No,No,No
1552-CZCLL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3038-PQIUY,1,Yes,DSL,Yes,Yes,Yes,No,No,No
1501-SGHBW,1,No,DSL,No,No,No,No,No,No
9313-CDOGY,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8148-BPLZQ,1,No,DSL,No,Yes,No,No,No,No
2623-DRYAM,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9987-LUTYD,1,No,DSL,Yes,No,No,Yes,No,No
3208-YPIOE,1,Yes,Fiber optic,No,No,No,No,No,No
4488-KQFDT,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2612-RANWT,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5693-PIPCS,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
0491-KAPQG,1,Yes,Fiber optic,No,No,No,No,No,No
1925-LFCZZ,0,No phone service,DSL,No,No,Yes,No,Yes,Yes
8039-EQPIM,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
6900-PXRMS,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8707-RMEZH,1,No,Fiber optic,Yes,Yes,No,No,No,Yes
3346-BRMIS,0,No phone service,DSL,No,No,Yes,No,Yes,Yes
3209-ZPKFI,1,Yes,DSL,No,Yes,No,No,No,No
6479-VDGRK,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9373-WSLOY,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
2933-FILNV,0,No phone service,DSL,No,No,No,No,No,No
3569-JFODW,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9819-FBNSV,1,No,Fiber optic,No,No,No,No,No,No
9544-PYPSJ,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
1591-XWLGB,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0396-UKGAI,1,No,DSL,No,Yes,No,Yes,No,No
3243-ZHOHY,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5186-EJEGL,1,No,DSL,Yes,No,Yes,Yes,Yes,No
7527-QNRUS,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9986-BONCE,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2722-JMONI,1,No,DSL,Yes,No,No,No,No,No
2203-GHNWN,1,Yes,Fiber optic,No,No,Yes,No,No,No
3878-AVSOQ,1,No,Fiber optic,No,No,No,No,No,No
3258-SYSWS,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5296-PSYVW,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6319-QSUSR,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4083-EUGRJ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7579-OOPEC,1,No,DSL,No,Yes,No,No,No,No
0512-FLFDW,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1771-OADNZ,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0487-CRLZF,1,No,DSL,No,No,Yes,Yes,Yes,Yes
2107-FBPTK,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9451-WLYRI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8219-VYBVI,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1991-VOPLL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9738-QLWTP,1,No,Fiber optic,No,No,Yes,Yes,No,No
1016-DJTSV,1,No,Fiber optic,No,No,No,No,No,No
9419-IPPBE,1,Yes,Fiber optic,No,No,Yes,No,No,Yes
0174-QRVVY,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5699-BNCAS,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2900-PHPLN,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0612-RTZZA,0,No phone service,DSL,No,No,No,No,No,No
8106-GWQOK,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes
8751-EDEKA,1,No,Fiber optic,No,Yes,Yes,No,No,Yes
6878-GGDWG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4039-PIMHX,1,No,DSL,No,Yes,No,No,No,No
8450-LUGUK,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3604-WLABM,1,No,DSL,No,No,Yes,Yes,No,No
0795-GMVQO,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2259-OUUSZ,0,No phone service,DSL,No,No,Yes,Yes,No,No
1142-IHLOO,1,No,Fiber optic,No,No,No,No,Yes,Yes
6410-LEFEN,1,No,DSL,No,No,No,No,No,No
4633-MKHYU,1,No,Fiber optic,No,No,No,No,Yes,Yes
6257-RJOHI,1,No,DSL,No,No,No,Yes,No,No
1545-JFUML,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
3194-ORPIK,1,Yes,Fiber optic,No,No,No,No,Yes,No
7826-VVKWT,1,No,Fiber optic,No,No,Yes,No,Yes,Yes
1353-GHZOS,1,No,DSL,Yes,No,No,No,Yes,No
2587-EKXTS,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5442-BXVND,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8816-VXNZD,1,Yes,Fiber optic,No,No,No,No,No,No
9378-FXTIZ,1,Yes,DSL,No,No,No,No,Yes,Yes
1723-HKXJQ,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7825-GKXMW,1,No,DSL,No,No,No,No,No,No
9753-OYLBX,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2364-UFROM,1,No,DSL,Yes,Yes,No,Yes,Yes,No
6656-JWRQX,0,No phone service,DSL,No,No,No,Yes,No,No
6473-ULUHT,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
1240-KNSEZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0836-SEYLU,0,No phone service,DSL,No,No,No,Yes,Yes,No
4433-JCGCG,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
3716-BDVDB,1,No,Fiber optic,No,No,No,No,No,No
7688-AWMDX,1,No,DSL,Yes,No,No,Yes,No,No
2842-BCQGE,1,Yes,Fiber optic,No,No,No,No,No,No
7244-QWYHG,0,No phone service,DSL,Yes,No,No,Yes,Yes,No
5899-MQZZL,1,Yes,Fiber optic,No,No,No,No,No,No
6849-OYAMU,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5312-UXESG,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9488-HGMJH,1,No,Fiber optic,No,No,No,No,No,No
6038-GCYEC,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
2150-WLKUW,1,Yes,DSL,No,Yes,No,No,Yes,No
7159-FVYPK,1,Yes,DSL,No,Yes,Yes,No,Yes,No
7032-LMBHI,1,Yes,DSL,Yes,No,No,No,Yes,No
1150-WFARN,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6088-BXMRG,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3144-AUDBS,1,No,DSL,No,No,No,Yes,No,No
4821-SJHJV,1,Yes,Fiber optic,Yes,No,No,No,Yes,No
7346-MEDWM,1,Yes,Fiber optic,No,Yes,Yes,No,No,No
1137-DGOWI,1,No,DSL,No,Yes,Yes,Yes,No,Yes
5616-PRTNT,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3812-LRZIR,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4818-QIUFN,1,Yes,Fiber optic,Yes,No,No,No,No,No
9483-GCPWE,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4227-OJHAL,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No
9220-CXRSC,1,Yes,DSL,Yes,No,No,Yes,No,No
4993-JCRGJ,1,Yes,Fiber optic,No,No,Yes,Yes,No,No
9537-JALFH,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6698-OXETB,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2103-ZRXFN,1,Yes,DSL,No,No,No,No,No,No
3724-BSCVH,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4877-TSOFF,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes
9209-NWPGU,1,No,DSL,Yes,No,No,Yes,Yes,No
6961-VCPMC,1,No,Fiber optic,No,No,No,No,No,Yes
7306-YDSOI,1,No,DSL,Yes,Yes,Yes,No,No,No
5288-AHOUP,1,No,Fiber optic,No,No,No,No,No,Yes
6688-UZPWD,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0655-YDGFJ,1,No,DSL,No,No,Yes,No,No,No
8468-EHYJA,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6823-SIDFQ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1097-FSPVW,1,No,DSL,Yes,No,Yes,No,No,No
2839-RFSQE,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8328-SKJNO,0,No phone service,DSL,Yes,Yes,No,Yes,No,No
7010-ZMVBF,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5201-CBWYG,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0968-GSIKN,1,No,Fiber optic,No,No,No,No,No,No
1965-DDBWU,1,Yes,Fiber optic,No,No,No,Yes,No,Yes
9057-SIHCH,1,Yes,Fiber optic,No,No,No,No,Yes,Yes
6352-GIGGQ,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3635-QQRQD,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6771-XWBDM,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2897-DOVND,1,No,Fiber optic,No,No,No,No,No,No
3082-YVEKW,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No
0191-EQUUH,0,No phone service,DSL,Yes,No,No,Yes,No,No
7134-HBPBS,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3489-HHPFY,1,Yes,Fiber optic,No,No,No,No,Yes,No
2926-JEJJC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8601-QACRS,1,Yes,DSL,No,No,No,No,No,No
4950-BDEUX,0,No phone service,DSL,No,No,Yes,No,Yes,Yes
5789-LDFXO,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0508-OOLTO,1,No,Fiber optic,No,No,No,No,No,No
2984-TBYKU,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
9822-WMWVG,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
2391-SOORI,1,No,DSL,Yes,No,No,No,No,No
9040-KZVWO,1,No,Fiber optic,No,Yes,No,No,No,No
2645-QTLMB,1,No,Fiber optic,No,Yes,No,No,Yes,Yes
4806-HIPDW,1,No,Fiber optic,No,No,No,No,No,No
1548-ARAGG,1,Yes,DSL,No,Yes,No,Yes,No,No
6339-RZCBJ,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes
4424-TKOPW,1,Yes,Fiber optic,No,No,No,No,Yes,Yes
4415-WNGVR,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes
2522-AHJXR,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0412-UCCNP,1,No,DSL,Yes,No,Yes,Yes,No,No
1816-FLZDK,0,No phone service,DSL,No,No,No,Yes,No,No
7096-UCLNH,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8443-ZRDBZ,1,Yes,Fiber optic,No,No,No,No,No,No
9136-ALYBR,0,No phone service,DSL,No,No,No,No,No,No
4615-PIVVU,1,No,DSL,No,No,Yes,Yes,No,Yes
8885-QSQBX,1,No,DSL,Yes,No,No,No,No,No
7479-NITWS,1,Yes,Fiber optic,No,No,Yes,No,Yes,No
8617-ENBDS,1,No,Fiber optic,No,No,Yes,No,No,No
9385-NXKDA,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
0430-IHCDJ,1,Yes,DSL,No,No,No,No,No,No
2959-MJHIC,1,No,Fiber optic,No,No,No,No,Yes,No
6674-KVJHG,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1814-DKOLC,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4201-JMNGR,1,No,DSL,Yes,No,Yes,No,No,No
9351-HXDMR,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3537-HPKQT,1,Yes,Fiber optic,No,Yes,No,No,No,No
2129-ALKBS,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5821-MMEIL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5960-WPXQM,1,No,Fiber optic,No,No,No,No,Yes,No
0684-AOSIH,1,No,Fiber optic,Yes,No,No,No,Yes,Yes
8260-NGFNY,0,No phone service,DSL,No,No,No,No,No,No
1309-XGFSN,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes
1866-RZZQS,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6968-URWQU,1,No,DSL,No,No,No,No,Yes,No
4742-TXUEX,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9631-XEYKE,1,Yes,DSL,No,No,No,No,No,No
8631-NBHFZ,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
1335-MXCSE,1,No,DSL,No,No,Yes,Yes,No,No
8873-TMKGR,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8800-JOOCF,1,Yes,Fiber optic,No,No,No,No,Yes,No
1469-LBJQJ,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4958-XCBDQ,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8337-UPOAQ,1,Yes,Fiber optic,No,No,Yes,No,No,Yes
0064-YIJGF,1,Yes,Fiber optic,No,No,No,No,No,No
2386-OWURY,1,No,Fiber optic,No,No,No,Yes,Yes,Yes
1725-IQNIY,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0310-VQXAM,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6598-RFFVI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3453-RTHJQ,1,No,Fiber optic,No,No,No,No,No,No
6712-OAWRH,1,No,Fiber optic,No,No,No,No,Yes,Yes
6278-FEPBZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4280-DLSHD,1,No,DSL,No,Yes,Yes,No,No,No
1508-DFXCU,1,No,Fiber optic,No,No,No,No,Yes,No
8614-VGMMV,1,Yes,DSL,No,No,No,No,No,No
7868-BGSZA,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes
2800-QQUSO,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2930-UOTMB,1,Yes,DSL,Yes,No,Yes,Yes,No,No
7973-DZRKH,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
5914-DVBWJ,1,Yes,Fiber optic,No,Yes,No,Yes,No,No
7698-YFGEZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2533-QVMSK,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
9773-PEQBZ,1,Yes,Fiber optic,No,Yes,No,No,No,No
8644-XLFBW,1,No,Fiber optic,No,No,No,No,No,No
0650-BWOZN,1,No,Fiber optic,No,Yes,No,No,No,No
8625-AZYZY,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7785-RDVIG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9602-WCXPI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2903-YYTBW,1,No,DSL,No,No,No,No,No,No
3620-MWJNE,1,No,DSL,Yes,No,No,Yes,No,No
8573-JGCZW,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6837-HAEVO,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6701-YVNQG,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9306-CPCBC,1,Yes,Fiber optic,No,No,No,No,No,No
4304-XUMGI,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes
9504-YAZWB,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8819-ZBYNA,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6174-NRBTZ,0,No phone service,DSL,Yes,No,No,No,No,No
9481-IEBZY,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1833-VGRUM,1,Yes,Fiber optic,No,No,No,No,No,No
6137-NICCO,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
9065-ZCPQX,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6402-EJMWF,1,No,DSL,No,No,No,No,No,Yes
3620-EHIMZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3213-VVOLG,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6870-ECSHE,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8747-UDCOI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8374-XGEJJ,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2656-TABEH,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6946-LMSQS,1,Yes,Fiber optic,Yes,No,No,No,No,Yes
4626-OZDTJ,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes
9169-BSVIN,1,Yes,DSL,No,No,Yes,No,Yes,Yes
2325-ZUSFD,1,No,DSL,Yes,No,No,No,Yes,Yes
8194-PEEBY,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6872-HXFNF,1,Yes,DSL,No,No,Yes,Yes,No,No
3932-CMDTD,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7714-YXSMB,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8387-UGUSU,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1080-BWSYE,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4039-HEUNW,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1194-HVAIF,1,Yes,Fiber optic,No,No,No,No,Yes,Yes
0812-WUPTB,1,No,Fiber optic,No,No,No,No,No,No
3594-UVONA,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0004-TLHLJ,1,No,Fiber optic,No,No,Yes,No,No,No
1767-TGTKO,1,No,DSL,No,No,No,No,No,No
8439-LTUGF,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8805-JNRAZ,1,No,DSL,No,Yes,No,No,No,No
5089-IFSDP,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6418-HNFED,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0206-OYVOC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7291-CDTMJ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7128-GGCNO,1,Yes,Fiber optic,No,No,No,No,No,No
0237-YFUTL,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
7691-KGKGP,1,No,DSL,No,Yes,No,Yes,Yes,No
6710-HSJRD,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3675-EQOZA,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0840-DCNZE,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1732-FEKLD,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
9862-KJTYK,0,No phone service,DSL,No,No,No,No,No,No
0479-HMSWA,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5854-KSRBJ,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0365-BZUWY,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4817-VYYWS,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5701-SVCWR,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3129-AAQOU,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4922-CVPDX,1,No,DSL,No,Yes,Yes,No,Yes,Yes
1396-QWFBJ,1,No,Fiber optic,No,Yes,No,No,No,No
1357-BIJKI,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1099-BTKWT,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
5299-SJCZT,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2018-PZKMU,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
7340-KEFQE,0,No phone service,DSL,Yes,No,No,Yes,No,No
4570-QHXHL,1,No,DSL,No,No,No,No,No,No
2403-BCASL,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7392-YYPYJ,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2898-LSJGD,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
2223-GDSHL,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7359-PTSXY,1,No,DSL,No,No,No,No,No,No
9470-RTWDV,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes
2176-OSJUV,1,Yes,DSL,Yes,Yes,No,Yes,No,No
9348-YVOMK,1,No,DSL,No,No,No,No,No,No
8104-OSKWT,1,Yes,Fiber optic,Yes,No,No,No,No,No
4521-YEEHE,1,Yes,Fiber optic,No,No,No,Yes,Yes,No
4090-KPJIP,1,Yes,Fiber optic,No,No,No,No,No,No
3786-WOVKF,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
4503-BDXBD,1,No,Fiber optic,No,Yes,No,No,No,No
6086-ESGRL,1,No,Fiber optic,No,No,No,No,No,Yes
2592-HODOV,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3886-CERTZ,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7995-ZHHNZ,1,Yes,DSL,Yes,No,No,No,No,No
3824-RHKVR,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5816-SCGFC,1,No,DSL,No,Yes,No,No,No,No
5989-AXPUC,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4979-HPRFL,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8590-OHDIW,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8015-IHCGW,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2332-TODQS,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9278-VZKCD,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8008-OTEZX,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2773-OVBPK,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5999-LCXAO,0,No phone service,DSL,Yes,No,No,No,No,No
5206-XZZQI,1,No,Fiber optic,No,Yes,No,Yes,No,No
4803-LBYPN,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5759-RCVCB,0,No phone service,DSL,No,No,No,No,Yes,No
6372-RFVNS,1,No,Fiber optic,No,No,No,No,Yes,No
2139-FQHLM,1,No,Fiber optic,No,No,Yes,Yes,Yes,No
8261-GWDBQ,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1093-YSWCA,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8938-UMKPI,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0991-BRRFB,1,No,DSL,Yes,No,No,No,No,No
3882-IYOIJ,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
